date,open,high,low,close,volume,marketcap,range,today,dlag1,dlag2,dlag3,dlag4,dlag5,todaydir
2017-08-25,0.8947,0.9347,0.8379,0.9196,18226300,2486940000,2.7832,0.0274,0.0526,0.0078,-0.0690,-0.0381,-0.0371,Up
2017-08-24,0.8540,0.8951,0.8139,0.8951,17132900,2373840000,4.8075,0.0526,0.0078,-0.0690,-0.0381,-0.0371,0.1245,Up
2017-08-23,0.8425,0.9404,0.8347,0.8504,27418300,2341800000,0.9322,0.0078,-0.0690,-0.0381,-0.0371,0.1245,-0.1469,Up
2017-08-22,0.9018,0.9018,0.7863,0.8438,26333800,2506520000,-6.4321,-0.0690,-0.0381,-0.0371,0.1245,-0.1469,-0.0286,Down
2017-08-21,0.9074,0.9392,0.8436,0.9063,32558600,2522210000,-0.1272,-0.0381,-0.0371,0.1245,-0.1469,-0.0286,0.1439,Down
2017-08-20,0.9712,1.0200,0.9396,0.9422,29447600,2699540000,-2.9877,-0.0371,0.1245,-0.1469,-0.0286,0.1439,-0.0599,Down
2017-08-19,0.8716,0.9857,0.7781,0.9785,39975500,2422580000,12.2698,0.1245,-0.1469,-0.0286,0.1439,-0.0599,0.2089,Up
2017-08-18,1.0100,1.0300,0.7744,0.8701,58053400,2819080000,-13.8468,-0.1469,-0.0286,0.1439,-0.0599,0.2089,0.1194,Down
2017-08-17,1.0400,1.1000,0.9982,1.0200,58209300,2904020000,-1.9231,-0.0286,0.1439,-0.0599,0.2089,0.1194,0.1018,Down
2017-08-16,0.9147,1.0500,0.8786,1.0500,52081500,2542510000,14.7883,0.1439,-0.0599,0.2089,0.1194,0.1018,0.1561,Up
2017-08-15,0.9773,0.9958,0.7672,0.9179,84698300,2716490000,-6.0749,-0.0599,0.2089,0.1194,0.1018,0.1561,0.0426,Down
2017-08-14,0.8117,0.9764,0.7937,0.9764,54630900,2256250000,20.2856,0.2089,0.1194,0.1018,0.1561,0.0426,-0.0079,Up
2017-08-13,0.7222,0.8295,0.7154,0.8077,41198400,2007290000,11.8454,0.1194,0.1018,0.1561,0.0426,-0.0079,0.1539,Up
2017-08-12,0.6552,0.7280,0.6255,0.7215,20358000,1821120000,10.1259,0.1018,0.1561,0.0426,-0.0079,0.1539,0.1007,Up
2017-08-11,0.5655,0.7106,0.5578,0.6549,43618800,1571890000,15.7989,0.1561,0.0426,-0.0079,0.1539,0.1007,0.0568,Up
2017-08-10,0.5358,0.5881,0.5132,0.5665,16602500,1489290000,5.7206,0.0426,-0.0079,0.1539,0.1007,0.0568,0.0427,Up
2017-08-09,0.5471,0.5551,0.5126,0.5433,13294400,1520740000,-0.6933,-0.0079,0.1539,0.1007,0.0568,0.0427,0.1773,Down
2017-08-08,0.4739,0.5509,0.4590,0.5476,21988500,1317150000,15.5660,0.1539,0.1007,0.0568,0.0427,0.1773,0.1616,Up
2017-08-07,0.4308,0.4910,0.4181,0.4746,14717700,1197430000,10.1608,0.1007,0.0568,0.0427,0.1773,0.1616,-0.0141,Up
2017-08-06,0.4077,0.4402,0.3969,0.4311,6276510,1133190000,5.7524,0.0568,0.0427,0.1773,0.1616,-0.0141,0.1393,Up
2017-08-05,0.3932,0.4278,0.3641,0.4080,9091140,1092850000,3.7652,0.0427,0.1773,0.1616,-0.0141,0.1393,-0.0002,Up
2017-08-04,0.3322,0.4203,0.3322,0.3913,20179000,923468000,17.7724,0.1773,0.1616,-0.0141,0.1393,-0.0002,-0.0741,Up
2017-08-03,0.2866,0.3368,0.2848,0.3324,8239810,796552000,15.9726,0.1616,-0.0141,0.1393,-0.0002,-0.0741,0.0380,Up
2017-08-02,0.2901,0.2930,0.2720,0.2861,3439800,806440000,-1.3852,-0.0141,0.1393,-0.0002,-0.0741,0.0380,-0.0376,Down
2017-08-01,0.2567,0.2963,0.2496,0.2902,5169910,713408000,13.0735,0.1393,-0.0002,-0.0741,0.0380,-0.0376,0.0032,Up
2017-07-31,0.2551,0.2598,0.2458,0.2547,2563820,708959000,-0.1302,-0.0002,-0.0741,0.0380,-0.0376,0.0032,0.0964,Down
2017-07-30,0.2773,0.2794,0.2528,0.2548,3165840,770872000,-8.1323,-0.0741,0.0380,-0.0376,0.0032,0.0964,-0.0600,Down
2017-07-29,0.2666,0.2772,0.2458,0.2752,2788270,740931000,3.2348,0.0380,-0.0376,0.0032,0.0964,-0.0600,-0.0098,Up
2017-07-28,0.2749,0.2785,0.2627,0.2651,2884740,764026000,-3.5500,-0.0376,0.0032,0.0964,-0.0600,-0.0098,-0.0158,Down
2017-07-27,0.2768,0.2856,0.2755,0.2755,3343540,769512000,-0.4995,0.0032,0.0964,-0.0600,-0.0098,-0.0158,0.0350,Up
2017-07-26,0.2506,0.2835,0.2412,0.2746,4626790,696469000,9.5889,0.0964,-0.0600,-0.0098,-0.0158,0.0350,-0.0969,Up
2017-07-25,0.2668,0.2691,0.2380,0.2505,2917500,741654000,-6.1366,-0.0600,-0.0098,-0.0158,0.0350,-0.0969,0.2595,Down
2017-07-24,0.2651,0.2735,0.2427,0.2664,4502060,736952000,0.4945,-0.0098,-0.0158,0.0350,-0.0969,0.2595,-0.1314,Down
2017-07-23,0.2737,0.2802,0.2585,0.2691,3065860,760738000,-1.6884,-0.0158,0.0350,-0.0969,0.2595,-0.1314,0.0161,Down
2017-07-22,0.2634,0.2789,0.2544,0.2734,4107430,732099000,3.7936,0.0350,-0.0969,0.2595,-0.1314,0.0161,0.4538,Up
2017-07-21,0.2948,0.3055,0.2576,0.2641,6344870,819295000,-10.3901,-0.0969,0.2595,-0.1314,0.0161,0.4538,0.1405,Down
2017-07-20,0.2335,0.2983,0.2322,0.2925,10332500,649028000,25.2489,0.2595,-0.1314,0.0161,0.4538,0.1405,-0.0950,Up
2017-07-19,0.2682,0.2840,0.2307,0.2322,6339730,745365000,-13.4061,-0.1314,0.0161,0.4538,0.1405,-0.0950,-0.1829,Down
2017-07-18,0.2646,0.3096,0.2488,0.2673,11433600,735378000,1.0474,0.0161,0.4538,0.1405,-0.0950,-0.1829,-0.0619,Up
2017-07-17,0.1807,0.2781,0.1791,0.2631,15254300,502309000,45.5895,0.4538,0.1405,-0.0950,-0.1829,-0.0619,0.2194,Up
2017-07-16,0.1580,0.1854,0.1552,0.1810,4178170,439057000,14.5713,0.1405,-0.0950,-0.1829,-0.0619,0.2194,-0.1357,Up
2017-07-15,0.1752,0.1761,0.1479,0.1587,3913220,487076000,-9.4438,-0.0950,-0.1829,-0.0619,0.2194,-0.1357,-0.2834,Down
2017-07-14,0.2130,0.2141,0.1619,0.1754,3347860,592038000,-17.6757,-0.1829,-0.0619,0.2194,-0.1357,-0.2834,-0.0086,Down
2017-07-13,0.2291,0.2386,0.1942,0.2146,4129150,636787000,-6.3335,-0.0619,0.2194,-0.1357,-0.2834,-0.0086,0.0736,Down
2017-07-12,0.1911,0.2374,0.1840,0.2288,4646480,531237000,19.6903,0.2194,-0.1357,-0.2834,-0.0086,0.0736,-0.1959,Up
2017-07-11,0.2147,0.2316,0.1857,0.1876,6946200,596881000,-12.6412,-0.1357,-0.2834,-0.0086,0.0736,-0.1959,-0.0691,Down
2017-07-10,0.3045,0.3045,0.1905,0.2171,8233640,846301000,-28.7100,-0.2834,-0.0086,0.0736,-0.1959,-0.0691,-0.0410,Down
2017-07-09,0.2974,0.3128,0.2855,0.3029,2474500,826569000,1.8535,-0.0086,0.0736,-0.1959,-0.0691,-0.0410,0.0538,Down
2017-07-08,0.2862,0.3209,0.2814,0.3055,3273950,795402000,6.7622,0.0736,-0.1959,-0.0691,-0.0410,0.0538,-0.0160,Up
